ts_iso,text
2026-02-24T15:55:37.930,"{""ok"":""device updated"",""time"":0,""auto"":true,""period"":10}"
2026-02-24T15:55:38.020,"{""sensor"":{""time"":0,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.27,0.77]}}"
2026-02-24T15:55:38.043,"{""sensor"":{""time"":0,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.27,0.77]}}"
2026-02-24T15:55:38.065,"{""sensor"":{""time"":0,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.27,0.77]}}"
2026-02-24T15:55:38.095,"{""sensor"":{""time"":0,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.27,0.77]}}"
2026-02-24T15:55:38.118,"{""sensor"":{""time"":0,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.27,0.77]}}"
2026-02-24T15:55:38.139,"{""sensor"":{""time"":0,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.27,0.77]}}"
2026-02-24T15:55:38.163,"{""sensor"":{""time"":0,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.27,0.77]}}"
2026-02-24T15:55:38.184,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.77]}}"
2026-02-24T15:55:38.208,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.77]}}"
2026-02-24T15:55:38.229,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.77]}}"
2026-02-24T15:55:38.253,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.77]}}"
2026-02-24T15:55:38.275,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.77]}}"
2026-02-24T15:55:38.298,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.77]}}"
2026-02-24T15:55:38.326,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.77]}}"
2026-02-24T15:55:38.342,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.77]}}"
2026-02-24T15:55:38.371,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.77]}}"
2026-02-24T15:55:38.387,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.76]}}"
2026-02-24T15:55:38.416,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.76]}}"
2026-02-24T15:55:38.432,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.76]}}"
2026-02-24T15:55:38.462,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.76]}}"
2026-02-24T15:55:38.478,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.76]}}"
2026-02-24T15:55:38.506,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.39,0.26,0.76]}}"
2026-02-24T15:55:38.529,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.39,0.26,0.76]}}"
2026-02-24T15:55:38.552,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.39,0.26,0.76]}}"
2026-02-24T15:55:38.574,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.39,0.27,0.76]}}"
2026-02-24T15:55:38.598,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.58,-148.00],""mag"":[0.40,0.26,0.76]}}"
2026-02-24T15:55:38.626,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.13,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.02,0.58,-147.99],""mag"":[0.39,0.27,0.76]}}"
2026-02-24T15:55:38.649,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.13,0.13,-8.26],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.02,0.58,-147.99],""mag"":[0.39,0.27,0.76]}}"
