ts_iso,text
2026-02-23T16:15:50.979,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.12,0.15,-8.08],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.78,-26.38],""mag"":[0.38,0.17,0.04]}}"
2026-02-23T16:15:51.031,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.12,0.18,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.78,-26.21],""mag"":[0.38,0.17,0.04]}}"
2026-02-23T16:15:51.084,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.15,0.16,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.02,0.78,-25.97],""mag"":[0.36,0.19,0.09]}}"
2026-02-23T16:15:51.136,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.17,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.80,-25.96],""mag"":[0.36,0.19,0.09]}}"
2026-02-23T16:15:51.188,"{""sensor"":{""time"":1,""status"":true,""accel"":[0.14,0.17,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.05,0.81,-26.03],""mag"":[0.36,0.18,0.06]}}"
2026-02-23T16:15:51.234,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.20,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.05,0.80,-26.12],""mag"":[0.36,0.18,0.06]}}"
2026-02-23T16:15:51.286,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.14,0.17,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.04,0.81,-26.17],""mag"":[0.35,0.17,0.05]}}"
2026-02-23T16:15:51.346,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.14,0.17,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.81,-26.17],""mag"":[0.35,0.17,0.05]}}"
2026-02-23T16:15:51.391,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.11,0.19,-8.10],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.81,-26.18],""mag"":[0.36,0.18,0.08]}}"
2026-02-23T16:15:51.443,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.18,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.81,-26.22],""mag"":[0.36,0.20,0.05]}}"
2026-02-23T16:15:51.496,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.15,0.16,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.80,-26.35],""mag"":[0.36,0.20,0.05]}}"
2026-02-23T16:15:51.549,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.12,0.16,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.05,0.80,-26.62],""mag"":[0.38,0.18,0.07]}}"
2026-02-23T16:15:51.601,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.12,0.17,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.04,0.80,-26.68],""mag"":[0.38,0.18,0.07]}}"
2026-02-23T16:15:51.654,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.12,0.17,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.78,-26.60],""mag"":[0.35,0.16,0.06]}}"
2026-02-23T16:15:51.699,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.15,-8.09],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.00,0.77,-26.43],""mag"":[0.35,0.16,0.06]}}"
2026-02-23T16:15:51.751,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.14,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.98,0.76,-26.22],""mag"":[0.36,0.17,0.07]}}"
2026-02-23T16:15:51.804,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.14,-8.15],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.97,0.76,-26.00],""mag"":[0.36,0.17,0.07]}}"
2026-02-23T16:15:51.856,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.17,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.97,0.76,-25.91],""mag"":[0.37,0.20,0.03]}}"
2026-02-23T16:15:51.908,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.12,0.17,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.99,0.77,-26.00],""mag"":[0.37,0.20,0.03]}}"
2026-02-23T16:15:51.962,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.19,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.00,0.78,-26.19],""mag"":[0.35,0.17,0.06]}}"
2026-02-23T16:15:52.022,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.15,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.00,0.79,-26.31],""mag"":[0.35,0.17,0.06]}}"
2026-02-23T16:15:52.066,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.13,0.13,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.01,0.79,-26.36],""mag"":[0.37,0.20,0.06]}}"
2026-02-23T16:15:52.112,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.11,0.19,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.80,-26.50],""mag"":[0.37,0.20,0.06]}}"
2026-02-23T16:15:52.164,"{""sensor"":{""time"":2,""status"":true,""accel"":[0.12,0.16,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.79,-26.61],""mag"":[0.38,0.17,0.06]}}"
